,username,likes,replies,retweets,text,timestamp
2578,Kamala Harris,2508,161,524,My heart goes out to the victims of the Long Beach shooting and the heroic first responders who were on the scene. This gun violence shouldn't be commonplace.https://twitter.com/CNN/status/1189461198187700224 …,2019-10-30 18:16:40
2579,Kamala Harris,24175,1771,7996,"If it wasn’t for voter suppression tactics like this, we’d be calling @staceyabrams governor.

This is an attack on our democracy.https://www.ajc.com/news/state--regional-govt--politics/purge-about-300-000-voter-registrations-planned-georgia/qfxvTqS7KenXjvKN208yII/ …",2019-10-30 17:01:16
2580,Kamala Harris,1489,135,603,"Hurricane-force winds are expected today and tomorrow in parts of Southern California, leading the @NWS to issue its first-ever extreme red flag warning.

I can't stress enough, if you are given the notice to evacuate, go.https://www.cnn.com/2019/10/29/us/california-fires-tuesday/index.html …",2019-10-30 15:27:00
2581,Kamala Harris,683,139,279,"Homes have been destroyed. Families have had to flee. Let’s come together to help out our fellow Americans. If you can, please donate to support those recovering from the California wildfires.https://secure.actblue.com/donate/kdh-social-191028-wildfires?refcode=tw191030 …",2019-10-30 13:59:48
2582,Kamala Harris,13123,862,2453,A lot of people are making money off the incarceration of people and it has to end. It’s past time we audit America’s federal prison system to figure out who’s making the money and where it’s going.,2019-10-30 01:27:00
2583,Kamala Harris,995,28,318,Civil and environmental activist Billy Frank Jr. spent his life fighting to protect the treaty fishing rights of Northwest tribes. The movement led to the “Boldt decision;” reaffirming co-management of salmon resources in Washington State. #NativeAmericanHeritageMonthpic.twitter.com/uZPnpL6tB3,2019-11-11 19:44:38
2584,Kamala Harris,5302,227,1217,"We owe our veterans and their families our endless gratitude for their service and sacrifice. This #VeteransDay, let’s honor them by ensuring every veteran has access to housing, physical and mental health care, and are supported as they return home.",2019-11-11 14:43:15
2585,Kamala Harris,1048,35,341,"Through her work, renowned performer and writer @JoyHarjo has opened people’s eyes to Native life, becoming the first Native American to be named the Poet Laureate. Her masterful work has inspired other Indigenous artists to thrive. #NativeAmericanHeritageMonthpic.twitter.com/LPe1Mj0mzY",2019-11-10 21:35:01
2586,Kamala Harris,4566,330,1403,"Last month I heard gut wrenching stories from doctors and nurses working during the Las Vegas mass shooting.

Gun violence touches all communities and professions. We can’t bend to the whim of the @NRA any longer. As president, I won’t wait to act.https://twitter.com/nowthisnews/status/1192487627305422850 …",2019-11-10 18:57:01
2587,Kamala Harris,31746,939,6946,"10 years ago the federal minimum wage was $7.25/hour.

...It’s still $7.25/hour.

A living wage and justice for workers are on the ballot in 2020. #FightFor15",2019-11-10 02:08:00
2588,Kamala Harris,4074,688,1046,Finding childcare after school lets out can be a major challenge for many working parents. This week I introduced a bill to ensure parents have peace of mind knowing their kids are safe after school—without the hefty cost of childcare.https://www.huffpost.com/entry/kamala-harris-school-hours-summer_n_5dc326fee4b0055138820a4e …,2019-11-10 01:22:00
2589,Kamala Harris,2477,81,521,Not only did @runmarycain have the strength to share her story after years of abuse—she inspired others to come forward with their own. Her determination to #FixGirlsSports and the broken system is inspiring.https://twitter.com/nytopinion/status/1192501975864291330 …,2019-11-09 22:33:00
2590,Kamala Harris,1603,57,548,"Rep. @ShariceDavids has centered her career around fighting for equality and acceptance for everyone. She brought that fight to Washington in 2018, when she broke barriers becoming one of the first two Native American women elected to Congress. #NativeAmericanHeritageMonthpic.twitter.com/RoNsUMbajN",2019-11-09 19:42:02
2591,Kamala Harris,3094,331,952,Many people seeking asylum come here with only the clothes on their back. Charging them a fee is an affront to the very ideals of what our country stands for.https://www.nytimes.com/2019/11/08/us/politics/immigration-fees-trump.html …,2019-11-09 16:29:00
2592,Kamala Harris,1312,101,341,It was great to be in the house of labor last night with @Culinary226. One job should be enough to raise a family.https://www.rgj.com/story/news/2019/11/08/kamala-harris-stops-las-vegas-woo-powerful-nevada-union/2531739001/ …,2019-11-09 14:09:00
2593,Kamala Harris,995,28,318,Civil and environmental activist Billy Frank Jr. spent his life fighting to protect the treaty fishing rights of Northwest tribes. The movement led to the “Boldt decision;” reaffirming co-management of salmon resources in Washington State. #NativeAmericanHeritageMonthpic.twitter.com/uZPnpL6tB3,2019-11-11 19:44:38
2594,Kamala Harris,5302,227,1217,"We owe our veterans and their families our endless gratitude for their service and sacrifice. This #VeteransDay, let’s honor them by ensuring every veteran has access to housing, physical and mental health care, and are supported as they return home.",2019-11-11 14:43:15
2595,Kamala Harris,1048,35,341,"Through her work, renowned performer and writer @JoyHarjo has opened people’s eyes to Native life, becoming the first Native American to be named the Poet Laureate. Her masterful work has inspired other Indigenous artists to thrive. #NativeAmericanHeritageMonthpic.twitter.com/LPe1Mj0mzY",2019-11-10 21:35:01
2596,Kamala Harris,4566,330,1403,"Last month I heard gut wrenching stories from doctors and nurses working during the Las Vegas mass shooting.

Gun violence touches all communities and professions. We can’t bend to the whim of the @NRA any longer. As president, I won’t wait to act.https://twitter.com/nowthisnews/status/1192487627305422850 …",2019-11-10 18:57:01
2597,Kamala Harris,31746,939,6946,"10 years ago the federal minimum wage was $7.25/hour.

...It’s still $7.25/hour.

A living wage and justice for workers are on the ballot in 2020. #FightFor15",2019-11-10 02:08:00
2598,Kamala Harris,4074,688,1046,Finding childcare after school lets out can be a major challenge for many working parents. This week I introduced a bill to ensure parents have peace of mind knowing their kids are safe after school—without the hefty cost of childcare.https://www.huffpost.com/entry/kamala-harris-school-hours-summer_n_5dc326fee4b0055138820a4e …,2019-11-10 01:22:00
2599,Kamala Harris,2477,81,521,Not only did @runmarycain have the strength to share her story after years of abuse—she inspired others to come forward with their own. Her determination to #FixGirlsSports and the broken system is inspiring.https://twitter.com/nytopinion/status/1192501975864291330 …,2019-11-09 22:33:00
2600,Kamala Harris,1603,57,548,"Rep. @ShariceDavids has centered her career around fighting for equality and acceptance for everyone. She brought that fight to Washington in 2018, when she broke barriers becoming one of the first two Native American women elected to Congress. #NativeAmericanHeritageMonthpic.twitter.com/RoNsUMbajN",2019-11-09 19:42:02
2601,Kamala Harris,3094,331,952,Many people seeking asylum come here with only the clothes on their back. Charging them a fee is an affront to the very ideals of what our country stands for.https://www.nytimes.com/2019/11/08/us/politics/immigration-fees-trump.html …,2019-11-09 16:29:00
2602,Kamala Harris,1312,101,341,It was great to be in the house of labor last night with @Culinary226. One job should be enough to raise a family.https://www.rgj.com/story/news/2019/11/08/kamala-harris-stops-las-vegas-woo-powerful-nevada-union/2531739001/ …,2019-11-09 14:09:00
2603,Kamala Harris,2051,81,532,.@katiefirethun of the Oglala Lakota Sioux Tribe became an activist after witnessing the epidemic of missing and murdered Indigenous women and girls in her own community. I’m so proud she’s joined our campaign to tackle this crisis together. #NativeAmericanHeritageMonthpic.twitter.com/z2Xgs3evPk,2019-11-09 00:16:01
2604,Kamala Harris,42136,1501,7304,"Our kids could care less about who their parents voted for in the 2016 election. They just don’t want to get shot and killed at school.

They’re terrified. And we need to act.",2019-11-14 23:15:01
2605,Kamala Harris,13573,676,2787,"Heartbroken and praying for Santa Clarita. I’m incredibly grateful to the first responders who are on the scene of this active situation. If you are near the area, please listen to law enforcement.

Our children and communities are being terrorized. We can't accept this.",2019-11-14 16:37:35
2606,Kamala Harris,3232,460,1040,"Trump stoked hatred and intolerance that have existed throughout our history. This pattern is real, and we all are responsible for helping fix it.https://www.cbsnews.com/news/fbi-hate-crimes-data-released-today-2019-11-12/ …",2019-11-14 14:54:51
2607,Kamala Harris,27744,2231,4361,"Trump thinks he can commit crimes and not be held accountable. Here’s what I’ll tell him: I know a confession when I see one. You are not above the law. And today, justice has begun.",2019-11-13 21:08:00
2608,Kamala Harris,4434,367,1356,It's extortion. It's an impeachable offense. And it's been out in the open the whole time.pic.twitter.com/SbMeLAMsr1,2019-11-13 19:33:52
2609,Kamala Harris,13714,1193,3273,"Trump threatened aid to a country unless they investigated a political opponent.
Urged a foreign adversary to attack our democracy.
Betrayed our allies.
Undermines our intelligence communities.

Our greatest national security threat is this president.",2019-11-13 18:22:02
2610,Kamala Harris,14594,818,2384,"Trump has violated his oath of office and abused his power from the very beginning. Today, the path to justice begins.",2019-11-13 15:05:09
2611,Kamala Harris,1307,51,340,NASA astronaut John Harrington of the Chickasaw Nation became the first enrolled member of a Native American tribe to fly in space. John soared to new heights and made history—showing others that anything is possible. #NativeAmericanHeritageMonthpic.twitter.com/P1ybf7iVyB,2019-11-13 01:30:02
2612,Kamala Harris,2391,186,527,"""Truth is the highest virtue, but higher still is truthful living.""

Remembering the words of Guru Nanakji on what would be the 550th anniversary of his birth. Wishing Sikhs in America and around the world a joyful celebration of the founder of the Sikh religion.",2019-11-12 23:37:00
2613,Kamala Harris,698,65,247,"In 2020, every single elected office matters—from city council to the White House. If you want to improve your community, now is the time to sign up with @runforsomething and learn about how you can get involved. #NationalRunforOfficeDayhttp://www.runforofficeday.com ",2019-11-12 22:52:00
